SemanaId;Type;CollectorId;Status;Cantidad;Volumen
202620;TRANSFER;87;COMPLETED;5;664400000
202620;TRANSFER;88;COMPLETED;5;36561121.10
202620;TRANSFER;89;COMPLETED;1;82500
202620;TRANSFER;90;COMPLETED;2;207606.34
202620;TRANSFER;91;COMPLETED;5;3079684.50
202620;TRANSFER;93;COMPLETED;8;284784.57
202620;TRANSFER;94;COMPLETED;3;127797.56
202620;TRANSFER;95;COMPLETED;5;135009269.28
202620;TRANSFER;96;COMPLETED;9;279744159.07
202620;TRANSFER;103;COMPLETED;5;755559.05
202620;TRANSFER;104;COMPLETED;4;443080364.98
202620;TRANSFER;106;COMPLETED;5;23127539.12
202620;TRANSFER;107;COMPLETED;11;317632.14
202620;TRANSFER;109;COMPLETED;3;634.80
202620;TRANSFER;110;COMPLETED;8;2747449293.69
202620;TRANSFER;114;COMPLETED;2;600000000
202620;TRANSFER;132;COMPLETED;5;23052284.30
202620;TRANSFER;134;COMPLETED;1;350000000
202620;TRANSFER;137;COMPLETED;1;9000000
202620;TRANSFER;140;COMPLETED;5;1335844.95
202620;TRANSFER;141;COMPLETED;4;709630.61
202620;transfer.cbu.received;1;COMPLETED;10;11736876.94
202620;transfer.cbu.received;5;COMPLETED;11;3542855.15
202620;transfer.cbu.received;14;COMPLETED;4;696917.42
202620;transfer.cbu.received;15;COMPLETED;6;403933.95
202620;transfer.cbu.received;31;COMPLETED;5;709283.42
202620;transfer.cbu.received;39;COMPLETED;1;151141
202620;transfer.cbu.received;43;COMPLETED;1;133568
202620;transfer.cbu.received;46;COMPLETED;9;1056400
202620;transfer.cbu.received;55;COMPLETED;4;1831000
202620;transfer.cbu.received;56;COMPLETED;1;764999.10
202620;transfer.cbu.received;58;COMPLETED;7;29960
202620;transfer.cbu.received;71;COMPLETED;6;25650
202620;transfer.cbu.received;73;COMPLETED;3;42754
202620;transfer.cbu.received;75;COMPLETED;1;189000
202620;transfer.cbu.received;79;COMPLETED;5;342886.61
202620;transfer.cbu.received;80;COMPLETED;1;119000
202620;transfer.cbu.received;107;COMPLETED;1;38000
202620;transfer.cbu.received;134;COMPLETED;7;1673407.65
202620;transfer.cvu.received;1;COMPLETED;4;3430000
202620;transfer.cvu.received;3;COMPLETED;5;8.74
202620;transfer.cvu.received;5;COMPLETED;10330;2760194252.70
202620;transfer.cvu.received;14;COMPLETED;6850;1581065690.49
202620;transfer.cvu.received;15;COMPLETED;3765;485360550.91
202620;transfer.cvu.received;16;COMPLETED;208;41575919.02
202620;transfer.cvu.received;17;COMPLETED;789;136578649.58
202620;transfer.cvu.received;39;COMPLETED;832;157922268
202620;transfer.cvu.received;42;COMPLETED;392;63928196.24
202620;transfer.cvu.received;43;COMPLETED;1089;244360364.38
202620;transfer.cvu.received;44;COMPLETED;174;2787945.78
202620;transfer.cvu.received;46;COMPLETED;11132;1334266924.22
202620;transfer.cvu.received;47;COMPLETED;40;3451507.95
202620;transfer.cvu.received;48;COMPLETED;257;43783006.04
202620;transfer.cvu.received;50;COMPLETED;1;1000
202620;transfer.cvu.received;51;COMPLETED;50;1444500
202620;transfer.cvu.received;55;COMPLETED;13903;1206305837.58
202620;transfer.cvu.received;56;COMPLETED;1435;322795705.52
202620;transfer.cvu.received;57;COMPLETED;8;5028535.49
202620;transfer.cvu.received;58;COMPLETED;11331;258852316.63
202620;transfer.cvu.received;63;COMPLETED;13;1014866.12
202620;transfer.cvu.received;66;COMPLETED;143;25696981.76
202620;transfer.cvu.received;71;COMPLETED;8342;204414510.87
202620;transfer.cvu.received;72;COMPLETED;2128;34771517.86
202620;transfer.cvu.received;73;COMPLETED;6907;904225883.98
202620;transfer.cvu.received;74;COMPLETED;602;99759301.47
202620;transfer.cvu.received;75;COMPLETED;79;15200902
202620;transfer.cvu.received;77;COMPLETED;1400;39328988.10
202620;transfer.cvu.received;78;COMPLETED;947;91999474.87
202620;transfer.cvu.received;79;COMPLETED;4133;115461974.89
202620;transfer.cvu.received;80;COMPLETED;521;73007123
202620;transfer.cvu.received;81;COMPLETED;292;165151592.06
202620;transfer.cvu.received;84;COMPLETED;103;2442517.56
202620;transfer.cvu.received;85;COMPLETED;85;4887740
202620;transfer.cvu.received;89;COMPLETED;53;7591213
202620;transfer.cvu.received;90;COMPLETED;2;208870
202620;transfer.cvu.received;91;COMPLETED;21;2645150
202620;transfer.cvu.received;93;COMPLETED;9;278136.34
202620;transfer.cvu.received;95;COMPLETED;537;95626031.13
202620;transfer.cvu.received;96;COMPLETED;10;277090
202620;transfer.cvu.received;103;COMPLETED;19;1030158
202620;transfer.cvu.received;106;COMPLETED;19;22328885
202620;transfer.cvu.received;107;COMPLETED;13;243000
202620;transfer.cvu.received;132;COMPLETED;149;20478950
202620;transfer.cvu.received;140;COMPLETED;48;1704971
202620;transfer.cvu.received;141;COMPLETED;13;1214877
202621;NULL;58;FAILED;2;20000
202621;NULL;71;FAILED;6;720000
202621;NULL;72;FAILED;1;5000
202621;NULL;83;FAILED;2;181858.82
202621;TRANSFER;1;COMPLETED;116;117996459.07
202621;TRANSFER;1;FAILED;2;36.34
202621;TRANSFER;5;COMPLETED;227;6242952294.90
202621;TRANSFER;14;COMPLETED;6;617543168.81
202621;TRANSFER;15;COMPLETED;5;216151277.10
202621;TRANSFER;16;COMPLETED;70;23643869.19
202621;TRANSFER;16;FAILED;4;1740976.87
202621;TRANSFER;19;COMPLETED;31;12894889581.99
202621;TRANSFER;27;COMPLETED;1;66110469.20
202621;TRANSFER;28;COMPLETED;24;6733471.64
202621;TRANSFER;29;COMPLETED;1;9869417.87
202621;TRANSFER;30;COMPLETED;6;59442369.91
202621;TRANSFER;31;COMPLETED;51;22003992574.37
202621;TRANSFER;38;COMPLETED;6;66494175.70
202621;TRANSFER;39;COMPLETED;6;122432449.35
202621;TRANSFER;40;COMPLETED;2103;12882473726.64
202621;TRANSFER;40;FAILED;23;21010097.71
202621;TRANSFER;41;COMPLETED;74;52798217.02
202621;TRANSFER;41;FAILED;14;21863373.40
202621;TRANSFER;42;COMPLETED;5;27945362.70
202621;TRANSFER;43;COMPLETED;6;310900840.60
202621;TRANSFER;44;COMPLETED;5;2628741.46
202621;TRANSFER;46;COMPLETED;6;817011067.92
202621;TRANSFER;47;COMPLETED;6;7963340.65
202621;TRANSFER;48;COMPLETED;6;49457927.75
202621;TRANSFER;50;COMPLETED;5;3331629.61
202621;TRANSFER;51;COMPLETED;5;607303.46
202621;TRANSFER;55;COMPLETED;316;1027826141.79
202621;TRANSFER;55;FAILED;26;43419881.82
202621;TRANSFER;56;COMPLETED;6;109696888.95
202621;TRANSFER;57;COMPLETED;1;933.29
202621;TRANSFER;58;COMPLETED;4875;267976179.24
202621;TRANSFER;58;FAILED;59;3856084
202621;TRANSFER;60;COMPLETED;1;797.37
202621;TRANSFER;61;COMPLETED;27;810024338.44
202621;TRANSFER;64;COMPLETED;6;1321435.96
202621;TRANSFER;65;COMPLETED;1;5030.37
202621;TRANSFER;66;COMPLETED;5;13658718.74
202621;TRANSFER;67;COMPLETED;1;1577.55
202621;TRANSFER;71;COMPLETED;2867;167136343.25
202621;TRANSFER;71;FAILED;27;601660
202621;TRANSFER;72;COMPLETED;698;31993338.89
202621;TRANSFER;72;FAILED;10;619507
202621;TRANSFER;73;COMPLETED;12;9514047.44
202621;TRANSFER;74;COMPLETED;6;76448041.62
202621;TRANSFER;75;COMPLETED;4;2431458.96
202621;TRANSFER;77;COMPLETED;5;36816932.28
202621;TRANSFER;78;COMPLETED;5;36997008.91
202621;TRANSFER;79;COMPLETED;5;104461173.28
202621;TRANSFER;80;COMPLETED;5;36346309.36
202621;TRANSFER;81;COMPLETED;108;127249779.41
202621;TRANSFER;81;FAILED;9;22711313.26
202621;TRANSFER;84;COMPLETED;4;282801.57
202621;TRANSFER;85;COMPLETED;5;7576543.89
202621;TRANSFER;87;COMPLETED;6;635212110.17
202621;TRANSFER;88;COMPLETED;5;29185557.21
202621;TRANSFER;89;COMPLETED;2;114500
202621;TRANSFER;91;COMPLETED;5;5201112.22
202621;TRANSFER;93;COMPLETED;9;847999.97
202621;TRANSFER;94;COMPLETED;3;105712.73
202621;TRANSFER;95;COMPLETED;5;93144531.83
202621;TRANSFER;96;COMPLETED;10;219449811.24
202621;TRANSFER;103;COMPLETED;4;1047444.38
202621;TRANSFER;104;COMPLETED;5;410205281.43
202621;TRANSFER;106;COMPLETED;5;16098137.84
202621;TRANSFER;107;COMPLETED;16;409904.49
202621;TRANSFER;110;COMPLETED;5;464001294.56
202621;TRANSFER;120;COMPLETED;1;39813600
202621;TRANSFER;128;COMPLETED;1;401.07
202621;TRANSFER;129;COMPLETED;2;377991.19
202621;TRANSFER;132;COMPLETED;4;11750809.48
202621;TRANSFER;137;COMPLETED;1;17000000
202621;TRANSFER;140;COMPLETED;5;3781460.91
202621;TRANSFER;141;COMPLETED;2;497896.39
202621;TRANSFER;142;COMPLETED;1;1001
202621;TRANSFER;143;COMPLETED;2;1200.28
202621;transfer.cbu.received;1;COMPLETED;11;11050886.19
202621;transfer.cbu.received;5;COMPLETED;10;1250228.29
202621;transfer.cbu.received;14;COMPLETED;8;1596950.33
202621;transfer.cbu.received;15;COMPLETED;5;370800
202621;transfer.cbu.received;31;COMPLETED;4;8689033.60
202621;transfer.cbu.received;39;COMPLETED;1;301700
202621;transfer.cbu.received;43;COMPLETED;1;344268.35
202621;transfer.cbu.received;46;COMPLETED;5;852489.94
202621;transfer.cbu.received;55;COMPLETED;3;181890
202621;transfer.cbu.received;56;COMPLETED;1;329999
202621;transfer.cbu.received;58;COMPLETED;11;70132
202621;transfer.cbu.received;71;COMPLETED;12;217736
202621;transfer.cbu.received;72;COMPLETED;3;26118
202621;transfer.cbu.received;73;COMPLETED;8;100894
202621;transfer.cbu.received;74;COMPLETED;1;150000
202621;transfer.cbu.received;79;COMPLETED;2;35092.76
202621;transfer.cbu.received;107;COMPLETED;1;21000
202621;transfer.cbu.received;134;COMPLETED;4;1700969
202621;transfer.cvu.received;1;COMPLETED;7;2631974.80
202621;transfer.cvu.received;5;COMPLETED;6361;1796300934.52
202621;transfer.cvu.received;14;COMPLETED;3003;643028914.11
202621;transfer.cvu.received;15;COMPLETED;2221;252886314.25
202621;transfer.cvu.received;16;COMPLETED;97;26334249.46
202621;transfer.cvu.received;17;COMPLETED;367;55296145.75
202621;transfer.cvu.received;39;COMPLETED;571;116853852.68
202621;transfer.cvu.received;42;COMPLETED;174;23512447.47
202621;transfer.cvu.received;43;COMPLETED;1343;316655349.58
202621;transfer.cvu.received;44;COMPLETED;205;2684992.91
202621;transfer.cvu.received;46;COMPLETED;5515;683230367.29
202621;transfer.cvu.received;47;COMPLETED;129;7535500
202621;transfer.cvu.received;48;COMPLETED;266;51385346.55
202621;transfer.cvu.received;51;COMPLETED;38;426500
202621;transfer.cvu.received;55;COMPLETED;13040;1101413175.48
202621;transfer.cvu.received;56;COMPLETED;600;89344573.34
202621;transfer.cvu.received;58;COMPLETED;11334;255201674.98
202621;transfer.cvu.received;63;COMPLETED;12;1177887.63
202621;transfer.cvu.received;66;COMPLETED;65;11564665.63
202621;transfer.cvu.received;71;COMPLETED;8052;169420278.57
202621;transfer.cvu.received;72;COMPLETED;1855;30084283.62
202621;transfer.cvu.received;73;COMPLETED;7855;920051975.04
202621;transfer.cvu.received;74;COMPLETED;342;59528510.27
202621;transfer.cvu.received;75;COMPLETED;6;884500
202621;transfer.cvu.received;77;COMPLETED;1397;41376956.10
202621;transfer.cvu.received;78;COMPLETED;339;27161607.70
202621;transfer.cvu.received;79;COMPLETED;3767;104924517.57
202621;transfer.cvu.received;80;COMPLETED;197;26016306
202621;transfer.cvu.received;81;COMPLETED;286;128713465
202621;transfer.cvu.received;84;COMPLETED;8;191062
202621;transfer.cvu.received;85;COMPLETED;123;7565061
202621;transfer.cvu.received;89;COMPLETED;127;7973308
202621;transfer.cvu.received;91;COMPLETED;43;5150550.48
202621;transfer.cvu.received;93;COMPLETED;7;164055.43
202621;transfer.cvu.received;95;COMPLETED;519;90809644.49
202621;transfer.cvu.received;96;COMPLETED;9;622457
202621;transfer.cvu.received;103;COMPLETED;9;521820
202621;transfer.cvu.received;106;COMPLETED;16;17979983
202621;transfer.cvu.received;107;COMPLETED;13;247000
202621;transfer.cvu.received;132;COMPLETED;58;7781010
202621;transfer.cvu.received;140;COMPLETED;98;3363483
202621;transfer.cvu.received;141;COMPLETED;1;500
202621;transfer.cvu.received;142;COMPLETED;19;20182
202622;NULL;40;FAILED;1;22323.97
202622;TRANSFER;1;COMPLETED;174;106200772.43
202622;TRANSFER;3;COMPLETED;44;88
202622;TRANSFER;3;FAILED;6;6
202622;TRANSFER;5;COMPLETED;97;2859125258.91
202622;TRANSFER;14;COMPLETED;4;435702751.64
202622;TRANSFER;15;COMPLETED;4;217046860.76
202622;TRANSFER;16;COMPLETED;53;16390150.16
202622;TRANSFER;19;COMPLETED;13;4332880124.38
202622;TRANSFER;20;COMPLETED;101;2531271271.82
202622;TRANSFER;30;COMPLETED;4;30066627.16
202622;TRANSFER;31;COMPLETED;32;12811205970.79
202622;TRANSFER;31;FAILED;2;1000000000
202622;TRANSFER;38;COMPLETED;4;67677259.71
202622;TRANSFER;39;COMPLETED;4;79485478.11
202622;TRANSFER;40;COMPLETED;1372;7804450421.20
202622;TRANSFER;40;FAILED;10;8056950.45
202622;TRANSFER;41;COMPLETED;59;50767140.53
202622;TRANSFER;42;COMPLETED;4;17120593.89
202622;TRANSFER;43;COMPLETED;4;241131478.62
202622;TRANSFER;44;COMPLETED;4;2110338.29
202622;TRANSFER;46;COMPLETED;4;168295217.53
202622;TRANSFER;47;COMPLETED;4;4523864.03
202622;TRANSFER;48;COMPLETED;4;39931446.09
202622;TRANSFER;50;COMPLETED;4;4203076.55
202622;TRANSFER;51;COMPLETED;4;635631.02
202622;TRANSFER;52;COMPLETED;3;687754791.77
202622;TRANSFER;55;COMPLETED;276;1138187329.16
202622;TRANSFER;55;FAILED;1;8273113.99
202622;TRANSFER;56;COMPLETED;4;94613902.68
202622;TRANSFER;58;COMPLETED;5126;282253361.88
202622;TRANSFER;58;FAILED;46;2090851
202622;TRANSFER;61;COMPLETED;23;585049426.99
202622;TRANSFER;64;COMPLETED;3;965935.68
202622;TRANSFER;66;COMPLETED;4;11874175.78
202622;TRANSFER;71;COMPLETED;2952;171347738.28
202622;TRANSFER;71;FAILED;14;298200
202622;TRANSFER;72;COMPLETED;754;34414863.34
202622;TRANSFER;72;FAILED;15;676070
202622;TRANSFER;73;COMPLETED;12;21445125
202622;TRANSFER;74;COMPLETED;4;40409414.57
202622;TRANSFER;75;COMPLETED;3;993773.47
202622;TRANSFER;77;COMPLETED;4;33148893.79
202622;TRANSFER;78;COMPLETED;4;42290563.48
202622;TRANSFER;79;COMPLETED;4;96079288.05
202622;TRANSFER;80;COMPLETED;4;20080238.11
202622;TRANSFER;81;COMPLETED;77;102549434.76
202622;TRANSFER;84;COMPLETED;3;177044.02
202622;TRANSFER;85;COMPLETED;4;3354515.65
202622;TRANSFER;87;COMPLETED;4;664000000
202622;TRANSFER;88;COMPLETED;4;30021049.95
202622;TRANSFER;89;COMPLETED;2;165000
202622;TRANSFER;91;COMPLETED;4;1453923.22
202622;TRANSFER;93;COMPLETED;8;620973.62
202622;TRANSFER;94;COMPLETED;2;58276.86
202622;TRANSFER;95;COMPLETED;4;61295273.43
202622;TRANSFER;96;COMPLETED;8;190325536.13
202622;TRANSFER;103;COMPLETED;3;168176.34
202622;TRANSFER;104;COMPLETED;4;427304881.17
202622;TRANSFER;106;COMPLETED;4;25642515.19
202622;TRANSFER;107;COMPLETED;14;207636.31
202622;TRANSFER;110;COMPLETED;4;263901627.62
202622;TRANSFER;129;COMPLETED;3;250080.54
202622;TRANSFER;134;COMPLETED;1;27868.07
202622;TRANSFER;137;COMPLETED;1;14000000
202622;TRANSFER;138;COMPLETED;3;89929595.94
202622;TRANSFER;140;COMPLETED;4;503922.71
202622;TRANSFER;141;COMPLETED;2;627908.05
202622;TRANSFER;142;COMPLETED;6;23002
202622;TRANSFER;143;COMPLETED;2;120196.23
202622;TRANSFER;145;COMPLETED;1;24.85
202622;transfer.cbu.received;1;COMPLETED;8;9925825.64
202622;transfer.cbu.received;5;COMPLETED;1;80000
202622;transfer.cbu.received;14;COMPLETED;2;146200
202622;transfer.cbu.received;15;COMPLETED;2;80000
202622;transfer.cbu.received;16;COMPLETED;1;216700.25
202622;transfer.cbu.received;31;COMPLETED;4;6034000
202622;transfer.cbu.received;39;COMPLETED;1;81450
202622;transfer.cbu.received;43;COMPLETED;1;53795
202622;transfer.cbu.received;46;COMPLETED;1;202796
202622;transfer.cbu.received;55;COMPLETED;2;73000
202622;transfer.cbu.received;56;COMPLETED;1;18500
202622;transfer.cbu.received;58;COMPLETED;2;60000
202622;transfer.cbu.received;71;COMPLETED;2;19600
202622;transfer.cbu.received;72;COMPLETED;4;12000
202622;transfer.cbu.received;73;COMPLETED;1;20000
202622;transfer.cbu.received;107;COMPLETED;1;42000
202622;transfer.cbu.received;114;COMPLETED;4;140001824
202622;transfer.cbu.received;134;COMPLETED;5;3279636.24
202622;transfer.cvu.received;1;COMPLETED;2;300002
202622;transfer.cvu.received;3;COMPLETED;10;20
202622;transfer.cvu.received;5;COMPLETED;5586;1686200877.86
202622;transfer.cvu.received;14;COMPLETED;2040;433352011.23
202622;transfer.cvu.received;15;COMPLETED;2860;366583140.22
202622;transfer.cvu.received;16;COMPLETED;78;18382714
202622;transfer.cvu.received;17;COMPLETED;255;45447470.78
202622;transfer.cvu.received;39;COMPLETED;643;144389100.03
202622;transfer.cvu.received;42;COMPLETED;146;19338746.66
202622;transfer.cvu.received;43;COMPLETED;1219;276442825.63
202622;transfer.cvu.received;44;COMPLETED;157;2225888.74
202622;transfer.cvu.received;46;COMPLETED;1794;165316899.74
202622;transfer.cvu.received;47;COMPLETED;37;5055400
202622;transfer.cvu.received;48;COMPLETED;217;41308433.84
202622;transfer.cvu.received;51;COMPLETED;46;659000
202622;transfer.cvu.received;55;COMPLETED;12805;1031635600.73
202622;transfer.cvu.received;55;CREDIT_ERROR;1;241871
202622;transfer.cvu.received;56;COMPLETED;434;111344598.80
202622;transfer.cvu.received;58;COMPLETED;11676;282204198.50
202622;transfer.cvu.received;63;COMPLETED;25;3527473.38
202622;transfer.cvu.received;66;COMPLETED;52;12613133.79
202622;transfer.cvu.received;71;COMPLETED;7584;164321764.03
202622;transfer.cvu.received;72;COMPLETED;1857;30033388.04
202622;transfer.cvu.received;73;COMPLETED;7033;1091542164
202622;transfer.cvu.received;74;COMPLETED;202;40412456.13
202622;transfer.cvu.received;75;COMPLETED;8;1675000
202622;transfer.cvu.received;77;COMPLETED;1169;33831868.41
202622;transfer.cvu.received;78;COMPLETED;416;39700707.33
202622;transfer.cvu.received;79;COMPLETED;3905;101438363.08
202622;transfer.cvu.received;80;COMPLETED;174;22268465.02
202622;transfer.cvu.received;81;COMPLETED;251;117202408.61
202622;transfer.cvu.received;84;COMPLETED;7;136282
202622;transfer.cvu.received;85;COMPLETED;53;3395184
202622;transfer.cvu.received;89;COMPLETED;100;6762889
202622;transfer.cvu.received;91;COMPLETED;21;2239844
202622;transfer.cvu.received;93;COMPLETED;9;224827.60
202622;transfer.cvu.received;95;COMPLETED;379;72023069.25
202622;transfer.cvu.received;96;COMPLETED;10;978754.43
202622;transfer.cvu.received;103;COMPLETED;4;109200
202622;transfer.cvu.received;106;COMPLETED;31;24780932
202622;transfer.cvu.received;107;COMPLETED;28;553000
202622;transfer.cvu.received;140;COMPLETED;8;442990
202622;transfer.cvu.received;141;COMPLETED;3;637000
202622;transfer.cvu.received;142;COMPLETED;11;22191
202622;transfer.cvu.received;145;COMPLETED;1;25
202622;transfer.cvu.received;146;COMPLETED;1;10
202623;TRANSFER;1;COMPLETED;231;495979007.72
202623;TRANSFER;1;FAILED;2;31.45
202623;TRANSFER;3;COMPLETED;4;8
202623;TRANSFER;7;COMPLETED;1;0.31
202623;TRANSFER;14;COMPLETED;5;782794134.50
202623;TRANSFER;15;COMPLETED;5;432341155.90
202623;TRANSFER;16;COMPLETED;202;62316391.09
202623;TRANSFER;17;COMPLETED;2;14974643.86
202623;TRANSFER;19;COMPLETED;21;7236156563.87
202623;TRANSFER;20;COMPLETED;441;11414174998.03
202623;TRANSFER;20;FAILED;3;73324630.33
202623;TRANSFER;25;COMPLETED;2;300227212.06
202623;TRANSFER;27;COMPLETED;2;74215091.03
202623;TRANSFER;28;COMPLETED;84;25820361.90
202623;TRANSFER;29;COMPLETED;1;7079071
202623;TRANSFER;30;COMPLETED;5;74528478.03
202623;TRANSFER;31;COMPLETED;82;37125771511.40
202623;TRANSFER;38;COMPLETED;8;84533491.75
202623;TRANSFER;39;COMPLETED;7;369104436.05
202623;TRANSFER;40;COMPLETED;1902;16580801071.21
202623;TRANSFER;40;FAILED;8;21839625.72
202623;TRANSFER;41;COMPLETED;69;50264773.25
202623;TRANSFER;42;COMPLETED;5;40130137.80
202623;TRANSFER;43;COMPLETED;6;252655983.68
202623;TRANSFER;44;COMPLETED;5;2749484.02
202623;TRANSFER;46;COMPLETED;6;1245638241.56
202623;TRANSFER;47;COMPLETED;6;8921098.84
202623;TRANSFER;48;COMPLETED;6;44958337.01
202623;TRANSFER;50;COMPLETED;5;2790622.72
202623;TRANSFER;51;COMPLETED;4;616050.21
202623;TRANSFER;55;COMPLETED;326;1130633500.50
202623;TRANSFER;55;FAILED;4;1328416.85
202623;TRANSFER;56;COMPLETED;6;156218651.71
202623;TRANSFER;57;COMPLETED;5;4092955.59
202623;TRANSFER;58;COMPLETED;5862;369865253.38
202623;TRANSFER;58;FAILED;105;4323640
202623;TRANSFER;60;COMPLETED;1;954.19
202623;TRANSFER;61;COMPLETED;33;689070979.42
202623;TRANSFER;64;COMPLETED;6;5448824.93
202623;TRANSFER;65;COMPLETED;1;36861.18
202623;TRANSFER;66;COMPLETED;5;34817409.50
202623;TRANSFER;67;COMPLETED;1;1464.10
202623;TRANSFER;71;COMPLETED;2939;189427025.95
202623;TRANSFER;71;FAILED;42;2353325
202623;TRANSFER;72;COMPLETED;731;48069479.28
202623;TRANSFER;72;FAILED;4;253000
202623;TRANSFER;73;COMPLETED;19;44714532.05
202623;TRANSFER;73;FAILED;1;650934.17
202623;TRANSFER;74;COMPLETED;6;56822650.37
202623;TRANSFER;75;COMPLETED;4;24787777.29
202623;TRANSFER;77;COMPLETED;5;41783689.52
202623;TRANSFER;78;COMPLETED;5;202635041.53
202623;TRANSFER;79;COMPLETED;5;113549184.90
202623;TRANSFER;80;COMPLETED;5;53714991.24
202623;TRANSFER;81;COMPLETED;1046;641704482.05
202623;TRANSFER;81;FAILED;51;26305818.11
202623;TRANSFER;84;COMPLETED;4;3612702.77
202623;TRANSFER;85;COMPLETED;5;8029511.56
202623;TRANSFER;87;COMPLETED;6;738568169.95
202623;TRANSFER;88;COMPLETED;5;35419285.39
202623;TRANSFER;90;COMPLETED;3;950254.96
202623;TRANSFER;91;COMPLETED;5;7681241.62
202623;TRANSFER;92;COMPLETED;1;85.67
202623;TRANSFER;93;COMPLETED;8;990737.22
202623;TRANSFER;94;COMPLETED;2;25629.22
202623;TRANSFER;95;COMPLETED;5;108472576.96
202623;TRANSFER;96;COMPLETED;10;264234873.73
202623;TRANSFER;103;COMPLETED;5;311608.30
202623;TRANSFER;104;COMPLETED;5;618374386.36
202623;TRANSFER;106;COMPLETED;5;2782234.73
202623;TRANSFER;107;COMPLETED;18;692398.22
202623;TRANSFER;107;FAILED;1;61866.84
202623;TRANSFER;110;COMPLETED;15;6151598817.59
202623;TRANSFER;114;COMPLETED;5;1400000000
202623;TRANSFER;126;COMPLETED;1;4.33
202623;TRANSFER;129;COMPLETED;2;1889114.71
202623;TRANSFER;130;COMPLETED;1;5486067.69
202623;TRANSFER;136;COMPLETED;1;99.40
202623;TRANSFER;137;COMPLETED;1;2000000
202623;TRANSFER;138;COMPLETED;5;412489954.23
202623;TRANSFER;140;COMPLETED;4;1131663.76
202623;TRANSFER;141;COMPLETED;4;1399815.57
202623;TRANSFER;143;COMPLETED;5;6943095.41
202623;TRANSFER;145;COMPLETED;3;575298.25
202623;TRANSFER;146;COMPLETED;3;36.36
202623;transfer.cbu.received;1;COMPLETED;10;11350752.81
202623;transfer.cbu.received;5;COMPLETED;12;4177043
202623;transfer.cbu.received;14;COMPLETED;4;739043.46
202623;transfer.cbu.received;16;COMPLETED;1;479437.78
202623;transfer.cbu.received;17;COMPLETED;1;100000
202623;transfer.cbu.received;31;COMPLETED;5;9978395.05
202623;transfer.cbu.received;39;COMPLETED;3;724560
202623;transfer.cbu.received;44;COMPLETED;2;10727
202623;transfer.cbu.received;46;COMPLETED;8;823600
202623;transfer.cbu.received;47;COMPLETED;1;60000
202623;transfer.cbu.received;55;COMPLETED;7;176030
202623;transfer.cbu.received;56;COMPLETED;1;58260.83
202623;transfer.cbu.received;58;COMPLETED;11;84585
202623;transfer.cbu.received;71;COMPLETED;13;103000
202623;transfer.cbu.received;72;COMPLETED;1;1000
202623;transfer.cbu.received;73;COMPLETED;17;361600
202623;transfer.cbu.received;75;COMPLETED;1;264000
202623;transfer.cbu.received;77;COMPLETED;1;65000
202623;transfer.cbu.received;81;COMPLETED;8;1133343.85
202623;transfer.cbu.received;95;COMPLETED;1;500000
202623;transfer.cbu.received;127;COMPLETED;1;13.59
202623;transfer.cbu.received;134;COMPLETED;2;570000
202623;transfer.cvu.received;1;COMPLETED;2;380000
202623;transfer.cvu.received;3;COMPLETED;1;2
202623;transfer.cvu.received;5;COMPLETED;14605;4368285399.04
202623;transfer.cvu.received;14;COMPLETED;5707;1396856713.08
202623;transfer.cvu.received;15;COMPLETED;3414;476541342.62
202623;transfer.cvu.received;16;COMPLETED;441;106598327.31
202623;transfer.cvu.received;17;COMPLETED;550;95047400.37
202623;transfer.cvu.received;39;COMPLETED;1859;403723557.03
202623;transfer.cvu.received;42;COMPLETED;275;46767070.82
202623;transfer.cvu.received;43;COMPLETED;887;222527963.35
202623;transfer.cvu.received;44;COMPLETED;192;2543685.60
202623;transfer.cvu.received;46;COMPLETED;14277;1660354660.14
202623;transfer.cvu.received;47;COMPLETED;48;9080315.07
202623;transfer.cvu.received;48;COMPLETED;244;44209903.87
202623;transfer.cvu.received;51;COMPLETED;17;526300
202623;transfer.cvu.received;55;COMPLETED;13613;1202818529.87
202623;transfer.cvu.received;56;COMPLETED;1022;176984252.94
202623;transfer.cvu.received;57;COMPLETED;9;6179883.65
202623;transfer.cvu.received;58;COMPLETED;13624;367222300.73
202623;transfer.cvu.received;63;COMPLETED;24;3121099.72
202623;transfer.cvu.received;66;COMPLETED;248;45421264.66
202623;transfer.cvu.received;71;COMPLETED;7858;172426455.44
202623;transfer.cvu.received;72;COMPLETED;2097;43944098.87
202623;transfer.cvu.received;73;COMPLETED;7215;1024610110.41
202623;transfer.cvu.received;74;COMPLETED;409;67694479.32
202623;transfer.cvu.received;75;COMPLETED;181;36281101
202623;transfer.cvu.received;77;COMPLETED;1630;45467600.02
202623;transfer.cvu.received;78;COMPLETED;1924;274240403.80
202623;transfer.cvu.received;79;COMPLETED;4265;108212290.78
202623;transfer.cvu.received;80;COMPLETED;493;63721714
202623;transfer.cvu.received;81;COMPLETED;3220;969780978.75
202623;transfer.cvu.received;84;COMPLETED;275;5893328.85
202623;transfer.cvu.received;85;COMPLETED;158;9511775.80
202623;transfer.cvu.received;89;COMPLETED;44;6272955
202623;transfer.cvu.received;90;COMPLETED;6;997109
202623;transfer.cvu.received;91;COMPLETED;61;9685394
202623;transfer.cvu.received;92;COMPLETED;1;300000
202623;transfer.cvu.received;93;COMPLETED;11;648278.87
