SemanaId;OrganizacionId;TipoOperacionId;EstadoId;Cantidad;Volumen
202551;5;3;7;7;768020.74
202551;5;4;2;1332;112954306.37
202551;5;5;2;1332;112954306.37
202551;6;2;2;2;400000000
202551;6;3;2;14979;340241737.03
202551;6;3;3;728;22744238.62
202551;6;3;5;1;10976.40
202551;6;3;6;75;2192710.30
202551;6;3;7;1;3000
202551;9;1;2;4413;52765326.77
202551;9;1;3;30;429100
202551;9;2;2;11400;114053632.40
202551;9;3;2;962;12382043.55
202551;9;3;3;16;790048.54
202551;9;3;6;2;23
202551;9;4;2;60;2053570
202551;9;5;2;60;2053570
202551;9;7;2;12429;44827191
202551;11;1;2;4;400
202551;11;2;2;2;400
202551;13;1;2;1094;120220242.68
202551;13;1;3;8;569541
202551;13;2;2;25;36711200
202551;13;4;2;1;1
202551;13;5;2;1;1
202551;14;1;2;441;227443654.02
202551;14;1;3;7;227540.04
202551;14;2;2;485;233372821.80
202551;14;3;2;16;295575.66
202551;14;3;6;1;200
202551;14;4;2;952;268709521.70
202551;14;5;2;952;268709521.70
202551;15;1;2;1100;249461020.74
202551;15;1;3;9;59527.39
202551;15;2;2;1002;298107377.45
202551;15;3;2;45;1851835.51
202551;15;4;2;1402;410509049.19
202551;15;5;2;1402;410509049.19
202551;16;1;2;1547;46471909.25
202551;16;1;3;11;176200
202551;16;2;2;2142;70178720.01
202551;16;3;2;428;19645790.31
202551;16;3;3;44;1831705.42
202551;16;4;2;21;2095316
202551;16;5;2;21;2095316
202551;16;14;2;1;100
202551;18;2;2;715;620354108.45
202551;18;3;2;21938;568350425.24
202551;18;3;3;476;21315237.34
202551;18;3;5;1;29500
202551;18;3;6;22;3678029.03
202551;18;3;7;3;260213.55
202551;19;1;2;29;145017148
202551;19;1;3;4;75091.91
202551;19;2;2;108;150220163.31
202551;20;1;2;102;18627375.65
202551;20;1;3;1;11
202551;20;2;2;117;21033551.69
202551;20;9;2;35;6936452
202551;20;9;5;30;2510242.06
202551;20;10;2;46;4274.46
202551;24;1;2;190928;29042810819.85
202551;24;1;3;1687;423177883.48
202551;24;2;2;147835;29772957831.62
202551;24;3;2;24089;529594949.34
202551;24;3;3;583;14531570.97
202551;24;3;6;63;8649787.50
202551;24;3;7;2;83874.05
202551;27;1;2;44;1616700
202551;27;1;3;2;45000
202551;27;2;2;16;1573803
202551;27;3;2;18;486641.76
202551;27;4;2;84;3914244.76
202551;27;5;2;84;3914244.76
202551;28;1;2;11;154832508.20
202551;28;2;2;310;98190462.50
202551;29;2;2;1;350000
202551;29;3;2;13;989844.11
202551;30;1;2;6;3389038.46
202551;30;2;2;31;4792347.09
202551;30;4;2;6;3553679.19
202551;30;5;2;6;3553679.19
202551;31;1;2;15;610270
202551;31;2;2;9;3863931.27
202551;31;14;2;9;1053695.42
202551;32;1;2;5;23134.50
202551;32;2;2;2;30000
202551;32;3;2;1;121300
202551;32;4;2;4;510.15
202551;32;5;2;4;510.15
202551;33;2;2;2;40000
202551;33;4;2;4;0.04
202551;33;5;2;4;0.04
202551;33;9;2;1;18000
202551;34;10;2;1;1
202551;36;3;2;8;265650.88
202551;36;3;3;5;248020
202551;37;1;2;7;15077.17
202551;37;2;2;7;38002
202551;40;2;2;1;50000000
202551;40;3;2;1632;50907725.62
202551;40;3;3;22;651772.59
202551;40;3;6;5;693796.80
202551;40;3;7;2;75641.01
202551;42;1;2;8;1219434
202551;42;2;2;3;1250025
202551;43;1;2;4;62198.88
202551;43;2;2;4;292000
202551;43;3;2;2;245400
202551;43;4;2;1;29000
202551;43;5;2;1;29000
202551;45;1;2;11;1234.05
202551;45;2;2;5;2202.80
202551;45;4;2;1;200
202551;45;5;2;1;200
202552;3;3;2;12;39.60
202552;3;3;6;2;8.80
202552;4;1;2;29007;4131103350.51
202552;4;1;3;114;34488871.74
202552;4;2;2;47173;6101500024.70
202552;4;3;2;1960;48129938.39
202552;4;3;3;34;729240.21
202552;4;3;6;1;3939
202552;4;4;2;116;13051299.50
202552;4;5;2;116;13051299.50
202552;5;1;2;1020104;65631699976.29
202552;5;1;3;4091;243355234.86
202552;5;2;2;2335394;71685523352.97
202552;5;3;2;76683;1634467728.80
202552;5;3;3;1250;33529732.81
202552;5;3;5;1;12000
202552;5;3;6;68;3261485.94
202552;5;3;7;5;509527.73
202552;5;4;2;1477;135772726.59
202552;5;5;2;1477;135772726.59
202552;6;2;2;8;396800000
202552;6;3;2;19314;485491770.65
202552;6;3;3;901;27880033.70
202552;6;3;5;1;7000
202552;6;3;6;111;3645384.57
202552;9;1;2;4237;47223570.94
202552;9;1;3;29;206149
202552;9;2;2;10538;103775371.35
202552;9;3;2;815;14205878.27
202552;9;3;3;12;932943.72
202552;9;4;2;63;1607280.18
202552;9;5;2;63;1607280.18
202552;9;7;2;11368;41750437
202552;13;1;2;1345;108598783
202552;13;2;2;48;39830564.64
202552;13;3;2;2;1092011.06
202552;13;4;2;1;2000000
202552;13;5;2;1;2000000
202552;14;1;2;315;196909510.30
202552;14;1;3;5;651500
202552;14;2;2;523;210288221.64
202552;14;3;2;38;941368.42
202552;14;4;2;914;242279494.54
202552;14;5;2;914;242279494.54
202552;15;1;2;855;133018316.40
202552;15;1;3;7;1115692.14
202552;15;2;2;971;271218780.52
202552;15;3;2;19;334742.43
202552;15;3;3;2;58603.04
202552;15;4;2;1218;291370725.19
202552;15;5;2;1218;291370725.19
202552;16;1;2;2443;64151079.25
202552;16;1;3;208;9810560
202552;16;2;2;2046;56334460.36
202552;16;3;2;662;27634096.70
202552;16;3;3;123;5098002.89
202552;16;3;6;3;260000
202552;16;3;7;1;110
202552;16;4;2;15;726500
202552;16;5;2;15;726500
202552;16;14;2;8;8400
202552;16;14;3;2;1010
202552;18;2;2;897;901778083.58
202552;18;3;2;28701;858857356.16
202552;18;3;3;359;24473026.40
202552;18;3;6;36;2571305.30
202552;18;3;7;3;246892.47
202552;19;1;2;17;8586831.05
202552;19;1;3;1;1000
202552;19;2;2;42;10461073
202552;19;4;2;1;3914
202552;19;5;2;1;3914
202552;20;1;2;109;6808556
202552;20;1;3;3;22023.87
202552;20;2;2;119;4661682.33
202552;20;9;2;12;148050
202552;20;9;5;18;1859800
202552;20;10;2;29;1787.44
202552;24;1;2;180942;20399287963.30
202552;24;1;3;810;676275092.90
202552;24;2;2;125335;20353343433.38
202552;24;3;2;26117;558125515.63
202552;24;3;3;454;15544214.39
202552;24;3;6;40;2304681.47
202552;24;3;7;5;253491.34
202552;27;1;2;22;318000
202552;27;2;2;9;1045600
202552;27;3;2;16;1180707.40
202552;27;4;2;45;2583673.40
202552;27;5;2;45;2583673.40
202552;28;1;2;6;83092465
202552;28;2;2;218;76563192.13
202552;29;1;2;3;30.74
202552;29;2;2;4;2500000
202552;29;3;2;9;2075794.45
202552;30;1;2;5;14368740.16
202552;30;2;2;39;14063336.71
202552;30;4;2;12;14211591.06
202552;30;5;2;12;14211591.06
202552;31;1;2;3;14000
202552;31;2;2;3;1850155.74
202552;31;14;2;2;416163.91
202552;32;1;2;8;239325
202552;32;1;3;4;488500
202552;32;2;2;3;800019.39
202552;32;3;2;2;46600
202552;32;4;2;2;750
202552;32;5;2;2;750
202552;33;2;2;1;25000
202552;33;4;2;7;0.07
202552;33;5;2;7;0.07
202552;34;9;2;1;4021.53
202552;34;10;2;1;1
202552;36;3;2;2;35500
202552;37;1;2;9;61437.75
202552;37;2;2;18;151629
202552;40;2;2;2;50002000
202552;40;3;2;1695;58663346.14
202552;40;3;3;26;1202883.04
202552;40;3;6;1;7384
202552;40;3;7;1;18575.95
202552;42;1;2;2;5000.12
202552;42;2;2;3;255100
202552;43;1;2;6;149800
202552;43;2;2;19;310955
202552;43;3;2;4;57439
202552;43;4;2;3;128000
202552;43;5;2;3;128000
202601;3;1;2;2;2
202601;3;2;2;2;2
202601;3;3;2;8;21.80
202601;3;3;6;2;8.80
202601;4;1;2;29132;7261657484.02
202601;4;1;3;105;12962865.79
202601;4;2;2;67653;12882702150.30
202601;4;3;2;1798;41784775.28
202601;4;3;3;41;1159748.47
202601;4;3;6;2;34049.50
202601;4;4;2;196;32308488.37
202601;4;5;2;196;32308488.37
202601;5;1;2;966552;68116034071.38
202601;5;1;3;3718;239438545.05
202601;5;2;2;2263682;76002000084.96
202601;5;3;2;74901;1544211926.87
202601;5;3;3;1720;87781368.53
202601;5;3;5;1;16500
202601;5;3;6;92;2182180.77
202601;5;3;7;4;198168.60
202601;5;4;2;1496;156779534.89
202601;5;5;2;1496;156779534.89
202601;6;2;2;2;400000000
202601;6;3;2;16000;360027495.68
202601;6;3;3;663;19991757.96
202601;6;3;6;113;3570167.05
202601;6;3;7;2;87000
202601;9;1;2;4097;41414392.95
202601;9;1;3;13;137180.14
202601;9;2;2;10681;98522450.95
202601;9;3;2;815;11511732.21
202601;9;3;3;6;28200
202601;9;4;2;54;763100
202601;9;5;2;54;763100
202601;9;7;2;11323;44268681
202601;13;1;2;1846;158824771.40
202601;13;1;3;6;200700
202601;13;2;2;78;48721861.70
202601;13;3;2;3;146251.10
202601;13;4;2;3;7510000
202601;13;5;2;3;7510000
202601;14;1;2;341;688429999.09
202601;14;1;3;12;1436302.58
202601;14;2;2;769;674697157.30
202601;14;3;2;34;504305.81
202601;14;3;3;1;10578
202601;14;4;2;1165;704986420.78
202601;14;5;2;1165;704986420.78
202601;15;1;2;866;214743047.08
202601;15;1;3;4;57604.82
202601;15;2;2;799;324904355.25
202601;15;3;2;12;190946.87
202601;15;4;2;1139;402891744.06
202601;15;5;2;1139;402891744.06
202601;15;14;2;1;886859
202601;16;1;2;3493;113026942.93
202601;16;1;3;16;177908.93
202601;16;2;2;2440;82190334.53
202601;16;3;2;496;19088079.84
202601;16;3;3;27;3132116.86
202601;16;4;2;10;390753
202601;16;5;2;10;390753
202601;16;14;2;10;16570
202601;16;14;3;1;1620
202601;18;2;2;863;890401353.40
202601;18;3;2;33172;908888913.73
202601;18;3;3;402;14436412.15
202601;18;3;6;39;1927452.28
202601;18;3;7;7;717308
202601;19;1;2;250;53658305.55
202601;19;2;2;1240;77105753.15
202601;19;4;2;705;24626860.56
202601;19;5;2;705;24626860.56
202601;20;1;2;112;35723110.34
202601;20;1;3;4;767574.82
202601;20;2;2;110;4809627.45
202601;20;9;2;26;776800
202601;20;9;5;30;2232361
202601;20;10;2;69;24312.44
202601;24;1;2;191948;42067515419.67
202601;24;1;3;1213;1184458973.86
202601;24;2;2;143246;41699174564.93
202601;24;3;2;27990;588271886.03
202601;24;3;3;409;9496876.92
202601;24;3;5;2;94500
202601;24;3;6;52;1687518.47
202601;24;3;7;1;94721.55
202601;25;1;2;4;4
202601;25;2;2;2;4
202601;27;1;2;19;1387528.11
202601;27;2;2;20;11111109.34
202601;27;3;2;18;1517474.70
202601;27;4;2;45;8898012.15
202601;27;5;2;45;8898012.15
202601;28;1;2;4;57293900
202601;28;2;2;167;51123336.98
202601;29;1;2;5;1487396.13
202601;29;2;2;3;2300000
202601;29;3;2;8;855453.54
202601;30;1;2;5;7338343.71
202601;30;2;2;23;6609816.35
202601;30;4;2;12;7382639.54
202601;30;5;2;12;7382639.54
202601;31;1;2;1;10
202601;31;2;2;4;926674.25
202601;31;14;2;6;646147
202601;31;14;3;1;100
202601;32;1;2;1;10000
202601;32;3;2;1;84900
202601;33;2;2;3;18131.84
202601;33;9;2;1;17000
202601;34;9;2;11;3269.09
202601;34;9;5;1;738.31
202601;34;10;2;1;3
202601;37;1;2;10;34228.54
202601;37;2;2;11;70249.99
202601;37;4;2;1;148.99
202601;37;5;2;1;148.99
202601;40;2;2;1;70000000
202601;40;3;2;2066;72268609.59
202601;40;3;3;45;4133105.85
202601;40;3;6;3;197804.32
202601;40;3;7;1;147000
202601;42;1;2;1;1000
202601;43;1;2;6;245000
202601;43;2;2;8;237144
202601;43;3;2;2;13200
202601;43;4;2;1;50000
202601;43;5;2;1;50000
202602;3;1;2;2;2
202602;3;3;2;2;2
202602;4;1;2;36506;10010445861.79
202602;4;1;3;231;48191760.30
202602;4;2;2;81893;17463527256.96
202602;4;3;2;2093;47914918.12
202602;4;3;3;43;2108022.62
202602;4;3;6;2;9480
202602;4;4;2;158;69106898.33
202602;4;5;2;158;69106898.33
202602;5;1;2;1067211;72570409909.49
202602;5;1;3;6719;478054990.23
202602;5;2;2;2457976;86896813480.31
202602;5;3;2;80781;1679505812.54
202602;5;3;3;1371;35401644.51
202602;5;3;5;2;33900
202602;5;3;6;64;1903049.41
202602;5;3;7;5;135380.62
202602;5;4;2;1352;157415953.48
202602;5;5;2;1352;157415953.48
202602;6;2;2;2;300000000
202602;6;3;2;14625;314115139.94
202602;6;3;3;640;18672350.85
202602;6;3;6;89;2511622.95
202602;9;1;2;4712;53439940.66
202602;9;1;3;30;375830.70
202602;9;2;2;11798;124213216.54
202602;9;3;2;926;14364130.33
202602;9;3;3;25;2130800
202602;9;3;5;2;52019.06
202602;9;4;2;58;1917164
202602;9;5;2;58;1917164
202602;9;7;2;12230;49073970
202602;13;1;2;1906;210837160.73
202602;13;1;3;28;2890561.25
202602;13;2;2;142;71783989.20
202602;13;3;2;15;2026157.67
202602;13;3;3;5;200000
202602;13;4;2;3;3700000
202602;13;5;2;3;3700000
202602;14;1;2;521;463856057.78
202602;14;1;3;12;1291365.11
202602;14;2;2;765;463664690.03
202602;14;3;2;44;1032714.20
202602;14;4;2;1473;557632552.88
202602;14;5;2;1473;557632552.88
202602;15;1;2;1253;451173896
202602;15;1;3;15;2938032.89
202602;15;2;2;1775;355084389.20
202602;15;3;2;5;150005
202602;15;4;2;1804;517023325.25
202602;15;5;2;1804;517023325.25
202602;15;14;2;4;3395498
202602;16;1;2;5402;258169136.73
202602;16;1;3;28;445940.89
202602;16;2;2;4021;189321765.44
202602;16;3;2;754;29502039.07
202602;16;3;3;14;365393
202602;16;4;2;24;779686
202602;16;5;2;24;779686
202602;18;2;2;819;1038491555.94
202602;18;3;2;36448;998362835.79
202602;18;3;3;504;24765329.09
202602;18;3;5;2;17700
202602;18;3;6;36;3187005.64
202602;18;3;7;1;42338.88
202602;19;1;2;617;96967408.42
202602;19;1;3;3;25771
202602;19;2;2;1834;96989621.36
202602;19;4;2;1735;57539151.94
202602;19;5;2;1735;57539151.94
202602;20;1;2;152;33062420.29
202602;20;1;3;2;9868.63
202602;20;2;2;163;28352358.34
202602;20;9;2;42;9749552
202602;20;9;5;35;5074655.93
202602;20;10;2;65;12541.03
202602;21;14;2;12;120
202602;24;1;2;256183;44152816217.80
202602;24;1;3;1104;279084435.27
202602;24;2;2;177234;40841505843.80
202602;24;3;2;31039;639188817.37
202602;24;3;3;484;11500938.17
202602;24;3;5;2;15966.55
202602;24;3;6;44;1599742.27
202602;24;3;7;10;759686.32
202602;25;1;2;2;2.21
202602;25;2;2;3;65.68
202602;25;4;2;1;63.47
202602;25;5;2;1;63.47
202602;27;1;2;19;5503944
202602;27;2;2;22;5007884.68
202602;27;3;2;7;118403.42
202602;27;4;2;37;16277504.72
202602;27;5;2;37;16277504.72
202602;28;1;2;15;90500471.93
202602;28;2;2;261;79739257.16
202602;29;1;2;2;4048.61
202602;29;2;2;7;5800000
202602;29;3;2;26;5607719.16
202602;29;3;3;1;2000000
202602;30;1;2;6;8344692.80
202602;30;2;2;31;13218451.37
202602;30;4;2;16;11955167
202602;30;5;2;16;11955167
202602;31;1;2;10;913300
202602;31;2;2;10;9224815.32
202602;31;14;2;12;830100.99
202602;32;1;2;1;100
202602;33;1;2;1;0.01
202602;33;2;2;2;16399.48
202602;33;4;2;8;0.10
202602;33;5;2;8;0.10
202602;33;9;2;1;18000
202602;34;9;2;4;80.68
202602;37;1;2;8;150439.41
202602;37;2;2;31;373388
202602;37;4;2;2;6.80
202602;37;5;2;2;6.80
202602;40;2;2;1;80000000
202602;40;3;2;2046;73451848.42
202602;40;3;3;39;6562069.97
202602;40;3;6;3;121614.43
202602;40;3;7;1;69032.02
202602;42;1;2;9;11429814
202602;42;2;2;4;11384300
202602;43;1;2;4;19650
202602;43;2;2;5;112146
202603;3;3;2;3;9.90
202603;3;3;6;1;4.40
202603;4;1;2;36291;5617622970.71
202603;4;1;3;201;20201492.22
202603;4;2;2;62015;9099232895.27
202603;4;3;2;2330;51862906.86
202603;4;3;3;132;3144539.35
202603;4;4;2;160;62668507.10
202603;4;5;2;160;62668507.10
202603;5;1;2;1089818;62322319155.33
202603;5;1;3;5949;363721186.46
202603;5;2;2;2440319;78569339494.45
202603;5;3;2;83233;1659976336.44
202603;5;3;3;3738;78523419.83
202603;5;3;5;7;97140
202603;5;3;6;77;2690713.37
202603;5;3;7;4;571749
202603;5;4;2;1496;180338864.70
202603;5;5;2;1496;180338864.70
202603;6;2;2;2;270000000
202603;6;3;2;15501;327870941.77
202603;6;3;3;1057;27558125.21
202603;6;3;5;1;4200
202603;6;3;6;111;2971513.55
202603;6;3;7;4;128062.85
202603;9;1;2;5157;56884896.43
202603;9;1;3;34;521209
202603;9;2;2;12013;146774202.60
202603;9;3;2;1029;19248547.57
202603;9;3;3;73;5085666.20
202603;9;3;6;1;14.50
202603;9;4;2;60;1667432.32
202603;9;5;2;60;1667432.32
202603;9;7;2;13151;52616222
202603;13;1;2;1507;171784325.08
202603;13;1;3;10;823980
202603;13;2;2;132;59267621.40
202603;13;3;2;4;1592386
202603;13;4;2;1;3500000
202603;13;5;2;1;3500000
202603;14;1;2;485;275717907.31
202603;14;1;3;9;991674.50
202603;14;2;2;653;315110810.89
202603;14;3;2;32;927821.77
202603;14;4;2;1220;375837584.61
202603;14;5;2;1220;375837584.61
202603;15;1;2;1067;228415365.33
202603;15;1;3;5;210292
202603;15;2;2;1189;274593637.19
202603;15;3;2;7;51672
202603;15;4;2;1460;392727069.36
202603;15;5;2;1460;392727069.36
202603;16;1;2;7032;249391164.19
202603;16;1;3;48;614649
202603;16;2;2;4770;189225660.44
202603;16;3;2;1084;32333317.51
202603;16;3;3;112;2862920.05
202603;16;4;2;54;1066203.56
202603;16;5;2;54;1066203.56
202603;18;2;2;877;962077633.06
202603;18;3;2;40097;1006127877.69
202603;18;3;3;1408;58372359.37
202603;18;3;5;2;38337.46
202603;18;3;6;52;1866363.65
202603;18;3;7;4;14800
202603;19;1;2;542;130679412.52
202603;19;1;3;5;125731
202603;19;2;2;1823;121128662.10
202603;19;4;2;2029;67597735.62
202603;19;5;2;2029;67597735.62
202603;20;1;2;146;33468531.60
202603;20;1;3;6;258483.13
202603;20;2;2;150;16532831.27
202603;20;9;2;47;4229589
202603;20;9;5;30;3088531
202603;20;10;2;63;15993.57
202603;24;1;2;260989;28537080251.96
202603;24;1;3;1342;319995084.73
202603;24;2;2;165432;25786698638.35
202603;24;3;2;36120;734626668.27
202603;24;3;3;1437;35320014.97
202603;24;3;5;1;3800
202603;24;3;6;60;3553028.26
202603;24;3;7;4;191729.96
202603;25;1;2;3;3
202603;25;2;2;3;3
202603;27;1;2;28;5209764.98
202603;27;2;2;21;4365681.39
202603;27;3;2;12;263281.78
202603;27;3;3;2;45834
202603;27;4;2;67;10232789.53
202603;27;5;2;67;10232789.53
202603;28;1;2;22;170144560.12
202603;28;1;3;6;7033708.51
202603;28;2;2;219;117308886.02
202603;29;2;2;5;4900000
202603;29;3;2;25;4168188.64
202603;29;3;3;1;144700
202603;30;1;2;9;9504474.37
202603;30;2;2;61;7760244.05
202603;30;4;2;11;6932655.10
202603;30;5;2;11;6932655.10
202603;31;1;2;20;2606877.60
202603;31;2;2;7;7103842.31
202603;32;1;2;1;50000
202603;32;2;2;1;969.75
202603;32;4;2;1;9.70
202603;32;5;2;1;9.70
202603;33;1;2;7;110199.29
202603;33;2;2;11;209299.28
202603;33;4;2;1;0.01
202603;33;5;2;1;0.01
202603;33;9;2;1;17000
202603;34;3;2;1;500
202603;34;9;2;2;2200
202603;34;10;2;2;2
202603;36;3;2;32;1267542.23
202603;36;3;3;29;747390
202603;37;1;2;6;45538.99
202603;37;1;3;1;1
202603;37;2;2;5;16100
202603;40;2;2;2;110000000
202603;40;3;2;2059;64118088.76
202603;40;3;3;99;2837201.26
202603;40;3;6;5;213302.75
202603;42;1;2;9;651288
202603;42;2;2;7;1842005
202603;43;1;2;3;55000
202603;43;2;2;3;100000.37
202603;47;1;3;1;20
202603;47;2;2;13;19008
202603;47;4;2;3;16001
202603;47;5;2;3;16001
202603;48;2;2;1;3452
202604;3;1;2;1;1
202604;3;3;2;4;10.90
202604;3;3;6;1;4.40
202604;4;1;2;33522;3059188973.04
202604;4;1;3;177;16266097.03
202604;4;2;2;50681;5060263580.24
202604;4;3;2;2290;46664253.08
202604;4;3;3;67;2481185.84
202604;4;3;7;1;48842.99
202604;4;4;2;152;8670745.31
202604;4;5;2;152;8670745.31
202604;5;1;2;1036316;55434617980.59
202604;5;1;3;5137;283778800.80
202604;5;2;2;2397543;75197715009.04
202604;5;3;2;86895;1741399652.87
202604;5;3;3;2063;53736890.47
202604;5;3;5;5;344862.50
202604;5;3;6;56;2504782.17
202604;5;3;7;3;230490.80
202604;5;4;2;1317;135211858.09
202604;5;5;2;1317;135211858.09
202604;6;2;2;2;350000000
202604;6;3;2;16633;340497512.73
202604;6;3;3;830;21117954.70
202604;6;3;5;1;15600
202604;6;3;6;121;3382558.60
202604;6;3;7;3;85735
202604;9;1;2;5385;73020287.52
202604;9;1;3;32;739762
202604;9;2;2;12300;129842402.52
202604;9;3;2;1048;19139400.08
202604;9;3;3;57;4831005.12
202604;9;4;2;72;1927717
202604;9;5;2;72;1927717
202604;9;7;2;11882;46937564
202604;13;1;2;1296;152166561.96
202604;13;1;3;14;738135.08
202604;13;2;2;105;51400541.80
202604;13;3;2;2;1633317
202604;13;4;2;4;3700000
202604;13;5;2;4;3700000
202604;14;1;2;533;442792164.16
202604;14;1;3;9;834663.34
202604;14;2;2;655;399638575.96
202604;14;3;2;28;733423.95
202604;14;3;3;1;50
202604;14;3;6;1;5316
202604;14;4;2;1258;453587334.37
202604;14;5;2;1258;453587334.37
202604;15;1;2;1064;285427012.39
202604;15;1;3;4;26030
202604;15;2;2;918;267185983.96
202604;15;3;2;34;1467426.99
202604;15;3;3;1;581502.17
202604;15;4;2;1439;437547205.09
202604;15;5;2;1439;437547205.09
202604;16;1;2;7547;260180585.01
202604;16;1;3;25;668757
202604;16;2;2;5116;178213747.68
202604;16;3;2;1537;48534757.41
202604;16;3;3;70;2765932.14
202604;16;3;6;2;93024.85
202604;16;4;2;50;843194
202604;16;5;2;50;843194
202604;16;14;2;21;24800
202604;16;14;3;11;2004000
202604;18;2;2;940;1469503432.99
202604;18;3;2;41087;1447041371.05
202604;18;3;3;868;61804197.59
202604;18;3;5;3;231655.71
202604;18;3;6;46;3525609.09
202604;18;3;7;5;631153.84
202604;19;1;2;322;68783626.35
202604;19;1;3;5;11761588.24
202604;19;2;2;1281;89586010.79
202604;19;4;2;1040;32928578.36
202604;19;5;2;1040;32928578.36
202604;20;1;2;139;13404777.54
202604;20;1;3;8;451167.78
202604;20;2;2;147;8059845.62
202604;20;9;2;53;4930962.19
202604;20;9;5;29;1054558.89
202604;20;10;2;64;7692.69
202604;24;1;2;277635;24167417299.95
202604;24;1;3;1217;115999938.60
202604;24;2;2;175620;24280718069.31
202604;24;3;2;41473;823958803.67
202604;24;3;3;1050;31690074.14
202604;24;3;5;3;38396
202604;24;3;6;54;1610994.42
202604;24;3;7;8;341564.40
202604;27;1;2;55;4933946.77
202604;27;2;2;26;4171198.91
202604;27;3;2;22;271237.11
202604;27;3;3;2;10.01
202604;27;4;2;112;9408736.81
202604;27;5;2;112;9408736.81
202604;28;1;2;10;8461282.10
202604;28;1;3;20;63007600
202604;28;2;2;14;3468800
202604;29;1;2;1;138959.77
202604;29;2;2;1;1000000
202604;29;3;2;22;1463043.72
202604;30;1;2;12;10371790.81
202604;30;2;2;44;9093464.68
202604;30;4;2;14;9607381.39
202604;30;5;2;14;9607381.39
202604;31;1;2;14;5636780.49
202604;31;2;2;5;213618.33
202604;31;14;2;1;50
202604;32;1;3;2;46464
202604;32;2;2;1;20000
202604;33;1;2;1;6000
202604;33;2;2;9;527389.93
202604;33;4;2;1;0.01
202604;33;5;2;1;0.01
202604;33;9;2;1;390000
202604;34;3;2;1;500
202604;34;3;3;28;16600
202604;34;9;2;9;953.33
202604;34;10;2;11;5.51
202604;36;3;2;6;109685
202604;36;3;3;29;661010.30
202604;37;1;2;6;22168.53
202604;37;2;2;1;1000
202604;37;4;2;7;20.50
202604;37;5;2;7;20.50
202604;40;2;2;1;50000000
202604;40;3;2;2140;69057832.49
202604;40;3;3;39;7099006.30
202604;40;3;6;5;52411.93
202604;42;1;2;5;24498951
202604;42;2;2;3;24500010.30
202604;43;1;2;5;16925
202604;43;2;2;2;27300
202604;44;2;2;1;10
202604;44;9;2;2;4572.82
202604;47;1;2;11;7543698.83
202604;47;1;3;1;1000
202604;47;2;2;15;10410928
202604;47;3;2;2;1256301.17
202604;47;4;2;31;19213935
202604;47;5;2;31;19213935
202604;48;2;2;2;1680
202605;3;1;2;6;6
202605;3;3;2;19;46.60
202605;3;3;3;1;1
202605;3;3;6;4;17.60
202605;4;1;2;31759;1978613615.68
202605;4;1;3;133;8545159.75
202605;4;2;2;63136;6465140763.12
202605;4;3;2;2038;39032768.85
202605;4;3;3;39;620287.49
202605;4;3;6;2;94458.52
202605;4;4;2;174;11610430.10
202605;4;5;2;174;11610430.10
202605;5;1;2;992917;52316036894.05
202605;5;1;3;6546;344275811.84
202605;5;2;2;2216842;72224701297.75
202605;5;3;2;89113;1709757767.69
202605;5;3;3;1757;48409050.87
202605;5;3;6;38;888375.46
202605;5;4;2;1253;128457544.17
202605;5;5;2;1253;128457544.17
202605;5;14;2;3;165
202605;6;2;2;2;330000000
202605;6;3;2;15485;298497274.58
202605;6;3;3;789;20350726.32
202605;6;3;6;103;2674601.45
202605;6;3;7;1;10473.01
202605;9;1;2;5241;53815683.53
202605;9;1;3;46;849289.10
202605;9;2;2;11925;122752709.39
202605;9;3;2;1002;21849488.05
202605;9;3;3;11;3265412
202605;9;3;6;2;150
202605;9;4;2;62;1001660.92
202605;9;5;2;62;1001660.92
202605;9;7;2;13737;55358441
202605;13;1;2;954;94601391.40
202605;13;1;3;1;100
202605;13;2;2;19;5685971.60
202605;13;3;2;2;685636
202605;13;4;2;2;3000
202605;13;5;2;2;3000
202605;14;1;2;491;426368211.59
202605;14;1;3;7;462292.96
202605;14;2;2;809;432696552.91
202605;14;3;2;31;808071.92
202605;14;3;6;1;1.95
202605;14;4;2;1352;486134732.15
202605;14;5;2;1352;486134732.15
202605;15;1;2;1003;477209562.89
202605;15;1;3;6;128500
202605;15;2;2;1067;343505866.40
202605;15;3;2;7;168401.46
202605;15;4;2;1698;457212908.41
202605;15;5;2;1698;457212908.41
202605;16;1;2;11285;364671906.74
202605;16;1;3;69;656531
202605;16;2;2;8302;256407072.26
202605;16;3;2;2318;65928111.80
202605;16;3;3;78;1866595.79
202605;16;3;6;4;88970.24
202605;16;4;2;33;1403064.37
202605;16;5;2;33;1403064.37
202605;16;14;2;99;4743625.73
202605;16;14;3;608;20369146
202605;18;2;2;891;1002678028.43
202605;18;3;2;40700;1011213160.73
202605;18;3;3;423;15160677.31
202605;18;3;6;51;2091823.15
202605;18;3;7;2;300817.04
202605;19;1;2;433;66382930.47
202605;19;2;2;295;47092705.22
202605;19;4;2;125;3665156.18
202605;19;5;2;125;3665156.18
202605;20;1;2;91;18704707.60
202605;20;2;2;125;3097442.33
202605;20;9;2;34;998975
202605;20;9;5;36;1130114.05
202605;20;10;2;47;12332.42
202605;24;1;2;284850;29907044695.61
202605;24;1;3;1183;66406867.45
202605;24;2;2;185363;31890852980.25
202605;24;3;2;42589;828193986.04
202605;24;3;3;702;14744592.60
